,flux_wt,flux_nd,ratio,ratio_100
R04959__chlo,0.9652254055025709,0.32063407976500846,0.33218570288052207,33.218570288052206
R04725__chlo,0.9652254055025709,0.32063407976500846,0.33218570288052207,33.218570288052206
R04967__chlo,0.9652254055025709,0.32063407976500846,0.33218570288052207,33.218570288052206
R04430__chlo,0.9652254055025709,0.32063407976500846,0.33218570288052207,33.218570288052206
R04956__chlo,0.9652254055025709,0.32063407976500846,0.33218570288052207,33.218570288052206
R04962__chlo,0.9652254055025709,0.32063407976500846,0.33218570288052207,33.218570288052206
R00081__mito,0.049828877907137394,0.0163316432937858,0.32775458689280434,32.775458689280434
Cytochrome_C_Reductase__mitmem,0.19931551162854957,0.0653265731751432,0.32775458689280434,32.775458689280434
T_MalonylCoA__ermem,0.47025511211328885,0.15079760003978376,0.32067189947624686,32.067189947624684
T_CO2_V3__ermem,-0.4702551121132898,-0.15079760003978385,0.3206718994762464,32.06718994762464
R01070__cytop,-10.803312671471382,-3.402764550491511,0.3149741800473191,31.49741800473191
RXN_12968__e_r_,0.06854685483803181,0.021217271491317812,0.3095294677115637,30.95294677115637
T_Arachidonyl_CoA__ermem,0.06854685483803181,0.021217271491317812,0.3095294677115637,30.95294677115637
R08183__cytop,0.06854685483803181,0.021217271491317812,0.3095294677115637,30.95294677115637
RXN_12777__e_r_,0.06854685483803181,0.021217271491317812,0.3095294677115637,30.95294677115637
R03814__e_r_,0.06854685483803181,0.021217271491317812,0.3095294677115637,30.95294677115637
RXN_12969__e_r_,0.06854685483803181,0.021217271491317812,0.3095294677115637,30.95294677115637
R11059__e_r_,0.06854685483803181,0.021217271491317812,0.3095294677115637,30.95294677115637
RXN_12971__e_r_,0.06854685483803181,0.021217271491317812,0.3095294677115637,30.95294677115637
R00127__chlo,13.287085138626544,4.010311713860289,0.3018202767589721,30.18202767589721
EX_C00007__dra,67.79193521824021,18.323215041075198,0.2702860595746074,27.028605957460737
T_Oxygen__plas,-67.79193521824021,-18.323215041075198,0.2702860595746074,27.028605957460737
T_Diphosphate__ermem,-0.74538752211329,-0.19844917920058827,0.2662362506927321,26.62362506927321
R02222__e_r_,0.4343337115711569,0.11520275797172388,0.2652401941239834,26.524019412398342
TR2000132_PLAS__ermem,-0.7422265721132899,-0.19531696513496283,0.26315005750717124,26.315005750717123
R01061__chlo,-17.454835265904297,-4.5717604363179465,0.2619194261459616,26.191942614596158
R00243__mito,-1.5162450755334491,-0.3936811911893495,0.2596421894731257,25.964218947312567
T_Octadecanoic_acid__chlomem,0.4244172345268691,0.105376430798067,0.2482849946363236,24.82849946363236
R08163__chlo,0.4244172345268691,0.105376430798067,0.2482849946363236,24.82849946363236
T_NADP__ermem,-2.8720118651639033,-0.6863318401217363,0.23897249466362075,23.897249466362076
T_NADPH__ermem,2.8720118651639033,0.6863318401217363,0.23897249466362075,23.897249466362076
T_H__ermem,2.5448876751639036,0.5871611339222558,0.23072182699947244,23.072182699947245
R00479__mito,0.31890160897232406,0.06923247675288496,0.2170966680788786,21.70966680788786
TO1100020_PLAS__chlomem,18.20935163543433,3.8836839513600547,0.2132796394465047,21.32796394465047
R11043__e_r_,0.4009918020522969,0.08216395698791087,0.20490183731286143,20.490183731286145
R01528__cytop,7.431189183471411,1.5027570133289911,0.2022229519699823,20.222295196998232
R02035__cytop,7.431189183471411,1.5027570133289911,0.2022229519699823,20.222295196998232
R10907__cytop,7.431189183471411,1.5027570133289911,0.2022229519699823,20.222295196998232
T_H2O_V3__ermem,-4.262381933987937,-0.8500387521455898,0.19942810506197012,19.942810506197013
T_Oxygen_V3__ermem,1.9315016409373233,0.3847366400421685,0.1991904287771988,19.919042877719882
R08539__e_r_,1.9315016409373238,0.38473664004216857,0.19919042877719878,19.91904287771988
R01795__cytop,0.05068562870000001,0.009079129534148916,0.17912630793013945,17.912630793013946
R01793__cytop,0.05068562870000001,0.009079129534148916,0.17912630793013945,17.912630793013946
R00390__e_r_,0.27197146000000005,0.04451936509517905,0.1636913119309616,16.36913119309616
T_FattyAcid__ermem,0.27197146000000005,0.04451936509517905,0.1636913119309616,16.36913119309616
R02073__cytop,-10.906100893842854,-1.6800228286292191,0.1540443138186712,15.40443138186712
R12205__e_r_,0.3153631806520201,0.04402020785791041,0.1395857555942253,13.958575559422531
R02740__cytop,-4.371886839235706,-0.548726050033887,0.1255124092209613,12.55124092209613
RXN_16380__e_r_,0.33690648113230903,0.018661230407070878,0.05538994187452953,5.538994187452953
T_Octadecanoic_acid_V1__ermem,0.33690648113230903,0.018661230407070878,0.05538994187452953,5.538994187452953
R06947__chlo,4.301823077094278,0.016590988956984357,0.003856734379739056,0.3856734379739056
T_L_Valine_V1__mitmem,0.09975245387443409,0.00017862404583087716,0.001790673200438003,0.1790673200438003
R01214__mito,0.09975245387443409,0.00017862404583087716,0.001790673200438003,0.1790673200438003
R00833__mito,0.09975244107443426,0.0001786113621945883,0.0017905462790761212,0.17905462790761212
R02016__chlo,2.6159587746967117,0.0,0.0,0.0
R02569__mito,0.05739322744459195,0.0,0.0,0.0
R00206__mito,-2.1531085676345327,0.0,0.0,-0.0
R01214__cytop,-0.13614540181157983,0.0,0.0,-0.0
RXN_12994__e_r_,0.2709391173175501,0.0,0.0,0.0
T__5Z_8Z_11Z_14Z_17Z__Icosapentaenoyl_CoA__ermem,0.2709391173175501,0.0,0.0,0.0
R03383__mito,0.09957219107443427,0.0,0.0,0.0
R02300__mito,1.172418142771601,0.0,0.0,0.0
R07178__chlo,4.285079877094278,0.0,0.0,0.0
R02661__mito,0.09957219107443427,0.0,0.0,0.0
R08174__mito,2.758165979360245,0.0,0.0,0.0
R01518__mito,-5.2207167328234165,0.0,0.0,-0.0
R00842__cytop,-0.11352183000000005,0.0,0.0,-0.0
R04125__mito,0.5539697130980327,0.0,0.0,0.0
R02241__e_r_,0.11352183000000005,0.0,0.0,0.0
TZ2900003_PLAS__plas,-0.2735067125104947,0.0,0.0,-0.0
T_MALICITtm__mitmem,-0.22675900117778278,0.0,0.0,-0.0
TR2000106_PLAS__chlomem,10.916495894771382,0.0,0.0,0.0
TR2000105_PLAS__mitmem,5.2207167328234165,0.0,0.0,0.0
R00691__chlo,0.1275718787,0.0,0.0,0.0
RXN_12997__e_r_,0.2709391173175501,0.0,0.0,0.0
RXN_13001__e_r_,0.2709391173175501,0.0,0.0,0.0
R07600__mito,0.09957219107443427,0.0,0.0,0.0
R10089__cytop,0.00017818600000000005,0.0,0.0,0.0
R01827__cytop,-1.3536799729999847,0.0,0.0,-0.0
RXN_16380__mito,2.758165979360245,0.0,0.0,0.0
R03815__mito,0.5539697130980327,0.0,0.0,0.0
R00659__mito,1.2432883858129682,0.0,0.0,0.0
TR0000242_PLAS__plas,-1.0197839503866069,0.0,0.0,-0.0
R01699__chlo,0.6191617405972234,0.0,0.0,0.0
R05066__mito,0.09957219107443427,0.0,0.0,0.0
R02569__chlo,0.6191617405972234,0.0,0.0,0.0
T_OAAICITtm__mitmem,0.22675900117778278,0.0,0.0,0.0
R03869__mito,0.09957219107443427,0.0,0.0,0.0
R02301__mito,1.172418142771601,0.0,0.0,0.0
R11060__e_r_,0.2709391173175501,0.0,0.0,0.0
TR2300023_PLAS__mitmem,0.7335004796208638,0.0,0.0,0.0
R00713__mito,0.6455051041319246,0.0,0.0,0.0
R03425__mito,0.5539697130980327,0.0,0.0,0.0
TZ2900007_PLAS__plas,0.5098919751933034,0.0,0.0,0.0
R07274__chlo,0.1892522124279265,0.0,0.0,0.0
R02739__cytop,3.7173000862357055,0.0,0.0,0.0
R07618__chlo,0.6191617405972234,0.0,0.0,0.0
R00274__cytop,5.828015542270186,0.0,0.0,0.0
R06896__chlo,0.09829270000000001,0.0,0.0,0.0
R00662__mito,1.2432883858129733,0.0,0.0,0.0
R00261__cytop,0.6455051041319246,0.0,0.0,0.0
R01731__chlo,0.1275718787,0.0,0.0,0.0
R12170__e_r_,0.2709391173175501,0.0,0.0,0.0
R00851__e_r_,0.11352183000000005,0.0,0.0,0.0
EX_C00288__dra,1.0197839503866069,0.0,0.0,0.0
R00572__mito,1.2432883858129682,0.0,0.0,0.0
R07599__mito,0.09957219107443427,0.0,0.0,0.0
R03845_V1__chlo,0.09829270000000001,0.0,0.0,0.0
R04779__cytop,0.1027882223714732,0.0,0.0,0.0
TO0000971_PLAS__plas,1.293290662897103,0.0,0.0,0.0
R00190__cytop,0.1996151332390904,0.0,0.0,0.0
T_3_Methyl_2_oxobutanoic_acid__chlomem,0.13614540181157983,0.0,0.0,0.0
R00115__cytop,5.828015542270186,0.0,0.0,0.0
R04224__mito,0.09957219107443427,0.0,0.0,0.0
R02662__mito,0.09957219107443427,0.0,0.0,0.0
R00158__mito,1.2432883858129733,0.0,0.0,0.0
R08179__cytop,0.2709391173175501,0.0,0.0,0.0
R00214__mito,0.7956226897279931,0.0,0.0,0.0
T_4_Aminobutanoate_V1__mitmem,0.6455051041319246,0.0,0.0,0.0
R12570__cytop,1.4744369408967115,0.0,0.0,0.0
R05064__mito,0.09957219107443427,0.0,0.0,0.0
TO0000080_PLAS__ermem,0.11352183000000005,0.0,0.0,0.0
RXN_13441__e_r_,0.2709391173175501,0.0,0.0,0.0
R01699__mito,0.05739322744459195,0.0,0.0,0.0
T_L_Cysteine__chlomem,-0.18900537842792647,0.00024459005257108555,0.0012940904359732557,-0.12940904359732558
R01561__cytop,0.1898771322390904,-0.009649473640289946,0.050819566982607874,-5.081956698260788
R01057__cytop,0.1898771322390904,-0.009649473640289946,0.050819566982607874,-5.081956698260788
R00206__chlo,10.020566768827626,-0.5406705403186753,0.05395608380162832,-5.395608380162832
R00355__chlo,0.2853023485630212,-0.024048408231994157,0.08429095783164238,-8.429095783164238
R00342__mito,47.56265543704152,-5.74027577246705,0.12068871512158164,-12.068871512158164
TR2900000_PLAS__mitmem,-46.17542606028764,23.75010922497075,0.5143452102415274,-51.43452102415274
TZ2900024_PLAS__chlomem,0.07294569170002509,-0.04020726399091732,0.5511944990015565,-55.11944990015565
T_OAAAKGtm__mitmem,-43.42528534389576,25.259959283135906,0.5816878135191498,-58.16878135191498
T_H2S__chlomem,0.1028218426279266,-0.08564463847411935,0.8329420703345586,-83.29420703345586
T_UDPG__chlomem,0.04493730000000001,-0.05538113033513171,1.232408941683895,-123.2408941683895
T_OAACITtm__mitmem,0.22675900117778278,-0.3509285697244902,1.5475838573188831,-154.75838573188832
TR2000137_PLAS__mitmem,0.22675900117778278,-0.3509285697244902,1.5475838573188831,-154.75838573188832
R00959__chlo,0.03828100000000001,-0.061976918463707786,1.6189994635382505,-161.89994635382504
R00289__chlo,-0.03828100000000001,0.061976918463707786,1.6189994635382505,-161.89994635382504
R02740__chlo,0.03828100000000001,-0.061976918463707786,1.6189994635382505,-161.89994635382504
T_H2O_V2__mitmem,-14.82822699446382,24.563319365044578,1.6565243689765063,-165.65243689765063
T_Phosphatidate_V1__ermem,0.039484420000000006,-0.07336434204415664,1.8580579895603537,-185.80579895603537
T_Phosphatidate__chlomem,-0.039484420000000006,0.07336434204415664,1.8580579895603537,-185.80579895603537
R10179__mito,0.31890160897232406,-0.7506106691469603,2.3537374789855705,-235.37374789855704
R00342__cytop,-23.762070283892157,76.88661656620823,3.2356867750840785,-323.56867750840786
TZ2900004_PLAS__chlomem,-0.4128374027087472,11.515886291184314,27.894483919395892,-2789.4483919395893
T_CO2_V2__mitmem,0.4976529014866698,-53.4242787846109,107.35249131475611,-10735.249131475612
T_Prephenate__chlomem,0.0,-0.041145720317701945,inf,-inf
R01829__cytop,0.0,-1.341197214473671,inf,-inf
R00694__chlo,0.0,-0.08526641301006382,inf,-inf
R00734__cytop,0.0,-0.041145720317701945,inf,-inf
