,flux_wt,flux_nd,ratio,ratio_100
T_Aminoimidazole_ribotide__chlomem,0.00010354100000000004,0.00010259971735361923,0.9909090829103367,99.09090829103367
TR0000049_CHLO__chlomem,8.817322335982864,8.87325977907711,1.00634403971668,100.63440397166801
T_CoA_V1__mitmem,4.863152709185296e-16,0.0,0.0,0.0
R01890__cytop,0.012120000000000004,0.012009818084873287,0.990909082910337,99.0909082910337
R03658__cytop,0.10010525000000002,0.09919520147201004,0.9909090829103371,99.09090829103371
RXN_12753__mito,0.0,1.5431784989602033,inf,inf
R01108__chlo,4.285079877094278,3.088051102128331,0.7206519343164135,72.06519343164135
R03337__mito,5.100750000000002e-05,5.054379504654903e-05,0.9909090829103369,99.09090829103368
R05884__chlo,0.41919480960000005,0.41538394434150944,0.9909090829103371,99.09090829103371
R04958__chlo,0.0,0.32063407976500846,inf,inf
R04109__chlo,0.7869130528000001,0.7797592914802218,0.9909090829103372,99.09090829103371
R01518__mito,-5.2207167328234165,0.0,-0.0,-0.0
R00483__cytop,0.05809300000000001,0.05756488135351021,0.9909090829103369,99.09090829103368
R07459__chlo,0.00010354100000000004,0.00010259971735361923,0.9909090829103367,99.09090829103367
R02473__mito,0.00018026279999986306,0.00017862404583087716,0.9909090829112432,99.09090829112432
R04558__cytop,0.05559675000000001,0.055091324555295286,0.990909082910337,99.0909082910337
R01333__cytop,0.000191878300007295,0.00019013395028339458,0.9909090828726641,99.09090828726642
R03457__cytop,0.05559675000000001,0.055091324555295286,0.990909082910337,99.0909082910337
R04953__chlo,0.9652254055025709,0.6412681595300169,0.6643714057610441,66.43714057610441
PKS_C184__cytop,0.01628887694127823,0.06284722568414561,3.85829090063798,385.829090063798
T_beta_Alanine__mitmem,0.00018026279999986306,0.00017862404583087716,0.9909090829112432,99.09090829112432
R04867__cytop,0.009183802846363453,0.05949358076799311,6.478098644239845,647.8098644239844
R08162__chlo,0.1567738709090101,0.1553486526467507,0.9909090829103367,99.09090829103367
TR2000102_PLAS__chlomem,19.44068283204842,33.66056449345283,1.7314497018573136,173.14497018573135
R01512__chlo,141.3673339214893,228.62140116199393,1.6172151997219006,161.72151997219007
R02814__chlo,0.07767052478130004,0.0769644284802026,0.9909090829103366,99.09090829103366
TR0000047_PLAS__chlomem,-0.0009122381000000003,-0.0009039450190668687,0.9909090829103372,99.09090829103371
R04966__cytop,0.0,6.478439375823259e-17,inf,inf
PKS_C205__cytop,0.0,0.26847603226566974,inf,inf
R01049__cytop,1.543378919239075,1.3315477408333811,0.8627484308842757,86.27484308842756
TR0000532_PLAS__plas,9.058011497458518,12.177336055681588,1.3443718921198418,134.43718921198416
R04231__mito,0.00018026279999986306,0.00017862404583087716,0.9909090829112432,99.09090829112432
R02722__chlo,0.029256500000000005,0.02899053158416628,0.9909090829103371,99.09090829103371
R08163__chlo,0.4244172345268691,0.105376430798067,0.2482849946363236,24.82849946363236
R04208__cytop,0.6538470136999845,0.6479029447091237,0.9909090829103514,99.09090829103513
R04780__cytop,0.0,1.7227417218622916,inf,inf
R08198__mito,-2.295125364239538,-1.770744069435578,0.7715238988796119,77.15238988796119
R02022__cytop,0.22708489799999998,0.2250204880199674,0.9909090829103371,99.09090829103371
R03370__chlo,0.07767052478130004,0.0769644284802026,0.9909090829103366,99.09090829103366
R02057__e_r_,0.0034969400000000013,0.0034651496083924747,0.9909090829103369,99.09090829103368
R02003__chlo,0.1395488887,0.13828026132287374,0.9909090829103373,99.09090829103373
R08161__chlo,0.1567738709090101,0.1553486526467507,0.9909090829103367,99.09090829103367
R02038__cytop,0.0034969400000000013,0.0034651496083924747,0.9909090829103369,99.09090829103368
R00402__cytop,0.8354598950022519,0.7218712209352429,0.8640405425245423,86.40405425245423
R04952__chlo,0.9652254055025709,0.6412681595300169,0.6643714057610441,66.43714057610441
R02016__cytop,2.6159587746967117,1.1311443534528844,0.43240144469938246,43.240144469938244
R00529__cytop,0.0930866697999999,0.09224042660269541,0.9909090829103386,99.09090829103387
R01321__e_r_,0.012120000000000004,0.012009818084873287,0.990909082910337,99.0909082910337
T_CO2_V2__mitmem,0.4976529014866698,-53.4242787846109,-107.35249131475611,-10735.249131475612
R03534__mito,2.295125364239538,1.770744069435578,0.7715238988796119,77.15238988796119
R03005__cytop,0.00012543430000000005,0.00012429398718316443,0.9909090829475222,99.09090829475223
T_CDP_ethanolamine__ermem,0.0034969400000000013,0.0034651496083924747,0.9909090829103369,99.09090829103368
R02739__cytop,3.7173000862357055,0.0,0.0,0.0
R10053__cytop,0.0002500390000000001,0.0002477659161818178,0.9909090829103369,99.09090829103368
R04968__chlo,0.9541432791936098,0.6302867799125078,0.6605787554728595,66.05787554728595
T_NADth__chlomem,27.473103155269143,9.832832295170153,0.3579075956435699,35.79075956435699
R00945__mito,-0.11753405206285428,-0.5142193787708059,4.375067223036046,437.5067223036046
T_ASPSAth__chlomem,-0.05070852300000002,-0.05024753602166775,0.9909090829103371,99.09090829103371
R02662__mito,0.09957219107443427,0.0,0.0,0.0
TO0000080_PLAS__ermem,0.11352183000000005,0.0,0.0,0.0
EX_C00001__dra,-44.85786367714468,-140.2744876111528,3.127088008933056,312.70880089330564
R01512__cytop,-7.283512001577056,-22.831602711377432,3.1346969300570713,313.46969300570714
T_Hydrogen__plas,2.360058169130361,3.2303279877143782,1.36874930879551,136.87493087955102
R01251__cytop,0.14203450000000004,0.1407432761366283,0.990909082910337,99.0909082910337
R00746__cytop,-3.4105076058310138,-3.6688743039080656,1.0757560832397257,107.57560832397257
R04469__chlo,0.010543700000000003,0.010447848097481723,0.990909082910337,99.0909082910337
R10707__chlo,0.9652254055025709,0.6412681595300169,0.6643714057610441,66.43714057610441
R12461__cytop,0.009183802846363453,0.05949358076799311,6.478098644239845,647.8098644239844
T_ACCOAtm__mitmem,-1.1825766746256128,-1.3562816716690478,1.14688687910949,114.688687910949
R02472__mito,0.00018026279999986306,0.00017862404583087716,0.9909090829112432,99.09090829112432
T_NADPH__ermem,2.8720118651639033,0.6863318401217363,0.23897249466362075,23.897249466362076
R11059__e_r_,0.06854685483803181,0.021217271491317812,0.3095294677115637,30.95294677115637
R00214__mito,0.7956226897279931,0.0,0.0,0.0
R03348__cytop,0.00012543430000000005,0.00012429398718316443,0.9909090829475222,99.09090829475223
R05636__chlo,0.5588472393000001,0.5537668053817368,0.9909090829103371,99.09090829103371
R00390__e_r_,0.27197146000000005,0.04451936509517905,0.1636913119309616,16.36913119309616
R01195__chlo,214.0336402481742,316.32141961942773,1.4779051519782114,147.79051519782115
T_Acetate__chlomem,2.450245275998917,3.5171502064860167,1.4354278083658967,143.54278083658966
TR0000243_PLAS__chlomem,17.796514232725585,15.39957024254437,0.8653138497328015,86.53138497328014
R03509__chlo,0.029256500000000005,0.02899053158416628,0.9909090829103371,99.09090829103371
T_CMP_V1__mitmem,-4.909442339491064e-17,3.7896339708184885e-17,-0.7719072164948453,-77.19072164948453
R00851__chlo,0.0,0.1124898124556032,inf,inf
R01061__cytop,7.283512001577056,22.831602711377432,3.1346969300570713,313.46969300570714
R01799__e_r_,0.0031609500000000005,0.0031322140656254304,0.9909090829103371,99.09090829103371
R01334__chlo,0.38305285506073095,0.7814857127411243,2.0401511238370067,204.01511238370068
T_5_Methylthioadenosine__mitmem,0.00018025000000000007,0.0001786113621945883,0.990909082910337,99.0909082910337
R04959__chlo,0.9652254055025709,0.32063407976500846,0.33218570288052207,33.218570288052206
T_CO2__plas,52.69960390777822,51.210002998950166,0.9717341156598676,97.17341156598675
TR2000061_PLAS__chlomem,-18.374400193134324,-8.393735795096603,0.4568168596998861,45.681685969988614
R01868__mito,0.6341945880000001,0.628429177581779,0.9909090829103369,99.09090829103368
R02251__e_r_,0.04492780000000002,0.04451936509517905,0.9909090829103369,99.09090829103368
R08179__cytop,0.2709391173175501,0.0,0.0,0.0
R01699__mito,0.05739322744459195,0.0,0.0,0.0
R03013__cytop,0.05559675000000001,0.055091324555295286,0.990909082910337,99.0909082910337
R01714__chlo,0.15702025700000735,0.15559279886221547,0.9909090829102909,99.0909082910291
R00713__mito,0.6455051041319246,0.0,0.0,0.0
R01529__chlo,-19.913549314304667,-13.971463061762465,0.7016058685091475,70.16058685091475
R06284__chlo,0.09829270000000001,0.09739912921378091,0.9909090829103372,99.09090829103371
R00235__chlo,1.5890906607275928,1.7585751032430084,1.1066549862157105,110.66549862157105
R01187__cytop,0.003410988999999873,0.003379979981807248,0.9909090829103739,99.0909082910374
R04544__chlo,0.9541432791936098,0.6302867799125077,0.6605787554728594,66.05787554728593
R02735__chlo,0.10010525000000002,0.09919520147201004,0.9909090829103371,99.09090829103371
R00842__chlo,-0.005090820000000001,-0.11753435223306483,23.087508934329794,2308.7508934329794
R07916__chlo,0.020573280000000003,0.020386250017257586,0.9909090829103372,99.09090829103371
R00497__chlo,0.00014329300000000004,0.00014199033521747096,0.990909082910337,99.0909082910337
R12205__e_r_,0.3153631806520201,0.04402020785791041,0.1395857555942253,13.958575559422531
T_Oxygen_V1__chlomem,-121.39006544333103,-177.3528522904541,1.4610162013072512,146.1016201307251
R04537__chlo,0.9652254055025709,0.6412681595300169,0.6643714057610441,66.43714057610441
T_UDPGA__chlomem,0.03828100000000001,0.03793299060289062,0.990909082910337,99.0909082910337
RXN_14484__e_r_,0.03334190951886002,0.033038800983813,0.9909090829103365,99.09090829103366
e_FreeFattyAcid__cytop,0.2750664900000001,0.27256588334526544,0.9909090829103369,99.09090829103368
T_3_Methyl_2_oxobutanoic_acid__chlomem,0.13614540181157983,0.0,0.0,0.0
R02412__chlo,0.15702025700000735,0.15559279886221547,0.9909090829102909,99.0909082910291
R02016__mito,0.6502687357274681,3.3517527955206607,5.154411724517234,515.4411724517234
R10116__mito,0.00018025000000000007,0.0001786113621945883,0.990909082910337,99.0909082910337
R00996__chlo,0.07792200000000002,0.0772136175585393,0.990909082910337,99.0909082910337
R03269__mito,0.00018026279999986306,0.00017862404583087716,0.9909090829112432,99.09090829112432
R00895__mito,0.6502687357274681,0.3520216110218741,0.5413478946178472,54.13478946178471
R01184__cytop,0.0002500390000000001,0.0002477659161818178,0.9909090829103369,99.09090829103368
T_Superoxide__mitmem,-9.058011497458518,-35.78328926690243,3.950457479209697,395.0457479209697
R01373__chlo,0.0,0.08526641301006382,inf,inf
T_Ammonia_V1__chlomem,-5.881988617453639,-5.279748664671085,0.8976128666764968,89.76128666764967
R04954__cytop,0.01628887694127823,0.06284722568414561,3.85829090063798,385.829090063798
ATP_Synthase__mitmem,19.09169291075472,17.613048125219272,0.9225503577682994,92.25503577682994
R01830__cytop,1.3536799729999847,1.341197214473671,0.9907786487387785,99.07786487387786
TE_2__cytop,0.01628887694127823,0.06284722568414561,3.85829090063798,385.829090063798
R00156__cytop,1.0140841320000002,0.9049552681674468,0.8923867750328298,89.23867750328299
DM_photon298__cytop,44.248281313497515,68.12893452524393,1.539696740819216,153.9696740819216
R00575__cytop,0.0,0.11497935015217932,inf,inf
R07460__chlo,0.00010354100000000004,0.00010259971735361923,0.9909090829103367,99.09090829103367
R03662__cytop,0.17851525000000001,0.17689238266300955,0.990909082910337,99.0909082910337
R00959__chlo,0.03828100000000001,-0.061976918463707786,-1.6189994635382505,-161.89994635382504
R01728__cytop,0.0,0.041145720317701945,inf,inf
R00734__chlo,5.8621200000000014e-05,5.808827953110347e-05,0.9909090829103371,99.09090829103371
R00009__pero,5.180760366854921,7.839886973946088,1.513269562534397,151.3269562534397
R03459__chlo,0.00026956570000000006,0.0002671151005710831,0.9909090829103371,99.09090829103371
T_Octadecenoic_acid__chlomem,0.07767052478130004,0.0769644284802026,0.9909090829103366,99.09090829103366
R00586__cytop,0.5474468930995415,0.4376662494959934,0.7994679575547672,79.94679575547671
T_all_trans_Nonaprenyl_diphosphate_V1__mitmem,5.100750000000002e-05,5.054379504654903e-05,0.9909090829103369,99.09090829103368
R10709__chlo,5.8621200000000014e-05,5.808827953110347e-05,0.9909090829103371,99.09090829103371
Cytochrome_C_Reductase__mitmem,0.19931551162854957,0.0653265731751432,0.32775458689280434,32.775458689280434
R04326__cytop,0.6538470136999845,0.6479029447091237,0.9909090829103514,99.09090829103513
T_Methanol_V1__permem,0.00018025000000000007,0.0001786113621945883,0.990909082910337,99.0909082910337
R08766__mito,5.100750000000002e-05,5.054379504654903e-05,0.9909090829103369,99.09090829103368
R01993__cytop,-0.6341945880000001,-0.628429177581779,0.9909090829103369,99.09090829103368
R01015__cytop,0.0,4.7436262365106225,inf,inf
R00189__cytop,0.00012543430000000005,0.00012429398718316443,0.9909090829475222,99.09090829475223
R07618__chlo,0.6191617405972234,0.0,0.0,0.0
R01301__mito,5.100750000000002e-05,5.054379504654903e-05,0.9909090829103369,99.09090829103368
R06896__chlo,0.09829270000000001,0.0,0.0,0.0
R04509__chlo,0.00010354100000000004,0.00010259971735361923,0.9909090829103367,99.09090829103367
R03084__chlo,0.15702025700000735,0.15559279886221547,0.9909090829102909,99.0909082910291
R02282__chlo,0.16586550000000003,0.16435763049146454,0.9909090829103371,99.09090829103371
R01795__cytop,0.05068562870000001,0.009079129534148916,0.17912630793013945,17.912630793013946
TI3000278_PLAS__ermem,0.012120000000000004,0.012009818084873287,0.990909082910337,99.0909082910337
R04724__chlo,0.0,0.32063407976500846,inf,inf
