Geneid	tpm
Ng00232	73.56198788720418
Ng00233	14.628247005990575
Ng00234	1.0497948453026025
Ng00235	5.982733271696643
Ng00236	0.0
Ng00237	93.05022533188922
Ng00238	20.987703385308226
Ng00239	3.8672172274255328
Ng00240	0.24516947939986244
Ng00241	27.695427075745958
Ng00242	0.2614058687640917
Ng00243	2.3415762990139406
Ng00244	216.11689609097874
Ng00245	25.762951888144272
Ng00246	93.31932225637165
Ng00247	114.72428984265628
Ng00248	27.33597278443518
Ng00249	17.03014433694171
Ng00250	0.0
Ng00251	484.93722045459515
Ng00252	136.09018442602448
Ng00253	69.44682580166037
Ng00254	22.494958792677696
Ng00255	46.23826593139497
Ng00256	0.0
Ng00257	86.2059835042639
Ng00258	18.791327730916585
Ng00259	48.474737418183324
Ng00260	229.8141610521922
Ng00261	39.696560536692495
Ng00262	9.32981309788931
Ng00263	15.607952702882931
Ng00264	15.837313734338936
Ng00265	0.0
Ng00266	46.10009543058681
Ng00267	26.71083489941928
Ng00268	13.558794891648844
Ng00269	56.710573665024896
Ng00270	63.8045173923094
Ng00271	21.84281005091415
Ng00272	13.512297137463372
Ng00273	11.975814982820951
Ng00274	381.81136635323435
Ng00275	17.360496238059707
Ng00276	25.138176837652562
Ng00277	62.9786521257661
Ng00278	1080.2196565482966
Ng00279	223.591401735521
Ng00280	74.34694812380543
Ng00281	12.048012677627154
Ng00282	36.145655832229146
Ng00283	140.65758832858504
Ng00284	60.3048816690495
Ng00285	165.73874709952406
Ng00286	44.63104041724506
Ng00287	63.566058999750425
Ng00288	18.60836348644956
Ng00289	14.275810169654989
Ng00290	0.0
Ng00291	72.24806544486663
Ng00292	105.30029140224092
Ng00293	1806.0480878226822
Ng00294	16.617151022750036
Ng00295	253.71152222695287
Ng00296	87.43401627016603
Ng00297	51.549627478291974
Ng00298	100.52106320654424
Ng00299	39.6957142183781
Ng00300	39.40515644497074
Ng00301	9.18414579514237
Ng00302	29.068469947653917
Ng00303	13.851184060712592
Ng00304	64.74025961722191
Ng00305	37.81610634351585
Ng00306	77.56893792650997
Ng00307	145.60654504347096
Ng00308	197.7309842035251
Ng00309	45.17912274001079
Ng00310	51.58046790401284
Ng00311	45.919426259996236
Ng00312	80.34726582838447
Ng00313	53.63360963553127
Ng00314	54.0608561439139
Ng00315	33.027441007118966
Ng00316	0.0
Ng00317	4.975498258408973
Ng00318	157.27239026189613
Ng00319	21.715554841128142
Ng00320	114.05836715389421
Ng00321	0.0
Ng00322	38.90228927098251
Ng00323	93.83501280677676
Ng00324	494.6221456544574
Ng00325	86.67073691040136
Ng00326	29.36141498614178
Ng00327	299.82140781842327
Ng00328	80.7514023681075
Ng00329	17.80270413741406
Ng00330	92.63606646726315
Ng00331	113.10018326829082
Ng00332	12.872772817816335
Ng00333	24.906154488533527
Ng00334	0.0
Ng00335	165.38795900844215
Ng00336	7.474443207493175
Ng00337	188.5229919515438
Ng00338	0.0
Ng00339	30.87063805065955
Ng00340	39.52772478756799
Ng00341	34.639581318904256
Ng00342	26.084141019977647
Ng00343	100.90355751313997
Ng00344	76.32253540304838
Ng00345	42.9700932945528
Ng00346	256.9202059273115
Ng00347	50.339744578411945
Ng00348	46.66081914045551
Ng00349	86.78237081943598
Ng00350	98.7055096080573
Ng00351	557.7161815047958
Ng00352	21.307316494239583
Ng00353	81.26512004109864
Ng00354	114.7699625440606
Ng00355	31.757248429354
Ng00356	776.3933862235327
Ng00357	751.6679548203343
Ng00358	28.240334830384157
Ng00359	28.163777178771777
Ng00360	31.102337710499878
Ng00361	41.90478175280561
Ng00362	38.13682125468969
Ng00363	15.587067555367959
Ng00364	5.154508866011207
Ng00365	569.5781646636541
Ng00366	83.2350382562533
Ng00367	70.51706490438117
Ng00368	53.593836843810436
Ng00369	186.03377322600028
Ng00370	7.3035928613963055
Ng00371	11.19818454589702
Ng00372	72.91851252131272
Ng00373	5.622725278511759
Ng00374	163.75136545381503
Ng00375	2.2782904530946446
Ng00376	15.418861790381975
Ng00377	136.8588283243347
Ng00378	21.62049846225219
Ng00379	71.04057307862564
Ng00380	100.38520054363595
Ng00381	69.57786727721536
Ng00382	65.81774231042307
Ng00383	16.224288257579747
Ng00384	0.0
Ng00385	0.0
Ng00386	24.804743476599945
Ng00387	21.904648382708988
Ng00388	130.60384227742006
Ng00389	33.604784183146
Ng00390	6.462891927912219
Ng00391	45.203878423703955
Ng00392	36.07287615891099
Ng00393	0.0
Ng00394	123.1437866486368
Ng00395	34.69726835865239
Ng00396	17.186497811901358
Ng00397	127.54903617117559
Ng00398	501.4315331201953
Ng00399	74.6810153225581
Ng00400	51.61349074113771
Ng00401	17.03567338476985
Ng00402	113.08977893760499
Ng00403	88.04170082308107
Ng00404	496.8639651378034
Ng00405	66.4677002972972
Ng00406	28.241480947869153
Ng00407	104.66769360971534
Ng00408	126.37796692670601
Ng00409	22.38633608188412
Ng00410	26.92887079621556
Ng00411	36.51186471962452
Ng00412	27.355793272657436
Ng00413	6.125009925006908
Ng00414	4.020325444603299
Ng00415	24.167638184035745
Ng00416	56.94568675500053
Ng00417	106.40175888552795
Ng00418	46.983803330214684
Ng00419	12.342038778464625
Ng00420	10.592253630994852
Ng00421	100.16173109012111
Ng00422	0.0
Ng00423	108.15406414245533
Ng00424	126.73090308088439
Ng00425	8.042763514243175
Ng00426	58.78464706144155
Ng00427	30.16424218123102
Ng00428	46.20579382642466
Ng00429	1559.43927752532
Ng00430	32.48970890215026
Ng00431	1.5663605628324542
Ng00432	2.7454477266653883
Ng00433	22.67817684448728
Ng00434	12.68752055894288
Ng00435	22.089849117128058
Ng00436	34.88449853487121
Ng00437	0.0
Ng00438	12.039047285930245
Ng00439	18.18860437676016
Ng00440	2.687220693270807
Ng00441	56.41081952620615
Ng00442	13.655857903123396
Ng00443	66.59120872788374
Ng00444	23.896375615232127
Ng00445	22.13380706166318
Ng00446	32.6075407601817
Ng00447	7.083006057296026
Ng00448	51.940861553427816
Ng00449	27.382765147121233
Ng00450	3.882519952463396
Ng00451	140.25152824904004
Ng00452	5.531148382384156
Ng00453	0.6904773093302248
Ng00454	116.51114883983729
Ng00455	48.652687238222704
Ng00456	69.63507090841188
Ng00457	522.8433240706593
Ng00458	2.3150900987318392
Ng00459	13.385403978026646
Ng00460	1215.0498446918607
Ng00461	42.904658894975924
Ng00462	12.429974735631006
Ng00463	33.09108518375557
Ng00464	184.33427376065896
Ng00465	74.6108198777795
Ng00466	25.816641565720456
Ng00467	102.32431110614104
Ng00468	104.92974482005
Ng00469	563.4547024633412
Ng00470	10.104682570215909
Ng00471	0.0
Ng00472	0.0
Ng00473	19.268708123727873
Ng00474	0.0
Ng00475	63.49312508555832
Ng00476	3.376781957548105
Ng00477	56.94535153388644
Ng00478	24.546208116547785
Ng00479	0.0
Ng00480	44.57107886260153
Ng00481	281.63855733053396
Ng00482	28.835477744454884
Ng00483	49.92931693232388
Ng00484	8.37304322558654
Ng00485	0.0
Ng00486	23.689961407219258
Ng00487	28.232719948110937
Ng00488	108.10249231126096
Ng00489	117.11659500526935
Ng00490	0.1554027015093616
Ng00491	33.760567950882454
Ng00492	40.89767429555539
Ng00493	31.421281636059987
Ng00494	18.276908852007676
Ng00495	11.636876822929793
Ng00496	35.96337239341132
Ng00497	33.49163676165393
Ng00498	7.894457236675571
Ng00499	13.424584641047291
Ng00500	63.46830966515408
Ng00501	133.560028249517
Ng00502	8.523613566029422
Ng00503	19.405831073417982
Ng00504	0.0
Ng00505	24.23202124771073
Ng00506	84.83978393959785
Ng00507	236.42538310526666
Ng00508	20.31012488182753
Ng00509	131.93412183290744
Ng00510	34.57227824337233
Ng00511	105.36452110610925
Ng00512	70.78520045770848
Ng00513	10.37637363257535
Ng00514	115.00098763041817
Ng00515	43.95777324967079
Ng00516	56.30827084365447
Ng00517	94.51818346092479
Ng00518	18.50263414845837
Ng00519	2.121271438727366
Ng00520	761.110846033846
Ng00521	4187.247599038294
Ng00522	328.82697911442045
Ng00523	49.71904219034953
Ng00524	0.4229173519647627
Ng00525	10.085217374481628
Ng00526	57.51793790997086
Ng00527	19.048472600689312
Ng00528	30.164546775783233
Ng00529	0.0
Ng00530	15.037061403191561
Ng00531	42.03542164983096
Ng00532	42.54594781241137
Ng00533	42.93332171511454
Ng00534	39.29155227228179
Ng00535	109.95156134893257
Ng00536	52.64501424690046
Ng00537	27.147266211833337
Ng00538	6.366497771512557
Ng00539	5.7731575030110465
Ng00540	54.86353210189646
Ng00541	1.4529675895721907
Ng00542	54.99509535661633
Ng00543	49.14430332764925
Ng00544	17.66854714875009
Ng00545	1061.0773772715916
Ng00546	49.69648138221553
Ng00547	117.2263731030764
Ng00548	107.78609419753536
Ng00549	17.496849933208836
Ng00550	15.788914473351142
Ng00551	13.528060522941704
Ng00552	8.126647155401324
Ng00553	13.646133223396344
Ng00554	55.62450279324267
Ng00555	20.461413383477048
Ng00556	0.0
Ng00557	23.192922645173365
Ng00558	40.47923225948443
Ng00559	15.26706823212802
Ng00560	21.70778575819132
Ng00561	20.028530396750988
Ng00562	22.36147228637215
Ng00563	8.37721181589674
Ng00564	8.762740994825448
Ng00565	43.66349894519918
Ng00566	1.4495472327229153
Ng00567	151.76102724385456
Ng00568	128.3231290826071
Ng00569	78.55278788850879
Ng00570	169.0378057166029
Ng00571	21.060213451004763
Ng00572	16.313072203157517
Ng00573	278.9345189549985
Ng00574	29.517688749239976
Ng00575	59.80159204558203
Ng00576	3.3593435049683276
Ng00577	0.6470866587438993
Ng00578	5.300372752243993
Ng00579	17.371443919412833
Ng00580	79.52127784670765
Ng00581	443.781274661691
Ng00582	374.3601745169566
Ng00583	25.788097220552622
Ng00584	41.44590049254674
Ng00585	32.83535310829662
Ng00586	87.04298974480434
Ng00587	35.79474399237991
Ng00588	84.27066795371823
Ng00589	6.984372354163374
Ng00590	1.1118953854472635
Ng00591	12.136593740291467
Ng00592	26.84777007165505
Ng00593	0.08656203110389878
Ng00594	22.13453236930266
Ng00595	55.9117461305753
Ng00596	25.27703887946256
Ng00597	340.96458086018237
Ng00598	83.25393205099604
Ng00599	53.44718829366646
Ng00600	0.44549018029676396
Ng00601	95.00748963152064
Ng00602	104.57887316400684
Ng00603	46.834180828690386
Ng00604	47.62892096665889
Ng00605	24.332231208931553
Ng00606	269.42323069284583
Ng00607	21.486929978854878
Ng00608	11.451184628065498
Ng00609	0.0
Ng00610	3.8949789013682117
Ng00611	70.05156634872102
Ng00612	95.91765542560817
Ng00613	40.3327174898275
Ng00614	0.0
Ng00615	35.60561325112859
Ng00616	23.861320541181282
Ng00617	85.07161380417554
Ng00618	0.9444688938266977
Ng00619	12974.236835505659
Ng00620	676.9604928225759
Ng00621	61.35774131443825
Ng00622	33.59615296514037
Ng00623	184.03166684699002
Ng00624	215.15631403234644
Ng00625	0.0
Ng00626	28.5213196147282
Ng00627	19.684342191185806
Ng00628	35.24080542231198
Ng00629	0.15663605628324545
Ng00630	31.26440136410474
Ng00631	50.18138655415224
Ng00632	13.42057730234847
Ng00633	4.210377192893638
Ng00634	4.548564228162682
Ng00635	11.718153722232582
Ng00636	0.0
Ng00637	78.04375255759147
Ng00638	66.64618237408344
Ng00639	36.438767893359
Ng00640	19.197406828866526
Ng00641	45.63732885299265
Ng00642	23.01094559584085
Ng00643	67.07973561075504
Ng00644	55.65639398681287
Ng00645	11.245276455933483
Ng00646	0.0
Ng00647	65.89921713749624
Ng00648	68.9939228163435
Ng00649	62.17784898035129
Ng00650	8.642976715459952
Ng00651	8.931572206983931
Ng00652	27.64345775057406
Ng00653	7.779489412840489
Ng00654	43.29762272217433
Ng00655	0.23218991872575206
Ng00656	0.885596164370657
Ng00657	16.044007479298138
Ng00658	41.43629393290233
Ng00659	5.109602689995538
Ng00660	23.02855729704038
Ng00661	84.364535905193
Ng00662	17.2891822612153
Ng00663	3.075762559743729
Ng00664	84.57635057221239
Ng00665	22.181431519373223
Ng00666	72.71045732668254
Ng00667	0.4873121751034303
Ng00668	2028.9851550650196
Ng00669	1.8141303245895881
Ng00670	21.652273488940274
Ng00671	7.674956508139049
Ng00672	0.0
Ng00673	146.63337562653257
Ng00674	22.075995107713904
Ng00675	0.0
Ng00676	36.797206547456156
Ng00677	27.55653533221467
Ng00678	8.3334192376723
Ng00679	186.66111237320249
Ng00680	33.762009701153204
Ng00681	15.494180724459207
Ng00682	732.6808168705089
Ng00683	28.281689584997537
Ng00684	34.30681554369261
Ng00685	28.899352384258783
Ng00686	1261.396971512292
Ng00687	15.035752466788082
Ng00688	13.35307822560366
Ng00689	3.6652837170279433
Ng00690	32.10597925478974
Ng00691	1385.8703300441978
Ng00692	27.24595159989539
Ng00693	48.14249933348397
Ng00694	34.16058347475047
Ng00695	23.308634815880716
Ng00696	21.25730827069262
Ng00697	42.83814004397596
Ng00698	98.77841913711634
Ng00699	7.74388175804688
Ng00700	11.681768490041172
Ng00701	0.3083772358076394
Ng00702	7.07289009076176
Ng00703	30.864893381275635
Ng00704	50.98503632019639
Ng00705	102.5989203369417
Ng00706	81.10321301740919
Ng00707	20.924830654702546
Ng00708	0.0
Ng00709	46.15495314444633
Ng00710	31.947881629671443
Ng00711	19.74258859890372
Ng00712	4.7975777238894475
Ng00713	0.0
Ng00714	54.1194403125817
Ng00715	5.255452960415451
Ng00716	89.6051976902979
Ng00717	23.201055853572516
Ng00718	110.531732823194
Ng00719	17.732281819927405
Ng00720	65.97010196742647
Ng00721	31.191926707479315
Ng00722	332.6183680833009
Ng00723	39.249530618008905
Ng00724	0.09265794878727195
Ng00725	28.76580249582423
Ng00726	28.623942629668043
Ng00727	9.558311452477147
Ng00728	0.5431965988538237
Ng00729	24.188168265124972
Ng00730	53.04088455891399
Ng00731	13.985213978878908
Ng00732	46.52553076368635
Ng00733	8.835518364226301
Ng00734	27.515632504529414
Ng00735	21.018690616760455
Ng00736	16.03561626199725
Ng00737	7.391528493798555
Ng00738	34.08970170382633
Ng00739	45.82672619395951
Ng00740	5.689698909315726
Ng00741	10.83472298947658
Ng00742	24.614237415938568
Ng00743	8.063404765086915
Ng00744	1025.3048164176173
Ng00745	54.261902272339675
Ng00746	0.0
Ng00747	26.969752098145047
Ng00748	54.63719025015354
Ng00749	19.004271283591684
Ng00750	20.325281691440832
Ng00751	17.207803536921894
Ng00752	257.91452049051065
Ng00753	94.80328066636429
Ng00754	7.691291057790537
Ng00755	418.98564324924934
Ng00756	29.82327330821281
Ng00757	0.14951623554309795
Ng00758	19.831602066739414
Ng00759	7.602290767946641
Ng00760	34.88248546438043
Ng00761	58.04222651585599
Ng00762	16.24302042059354
Ng00763	152.82859522282195
Ng00764	0.8339215390854476
Ng00765	8.538694031896505
Ng00766	43.577403946449145
Ng00767	17.290210828189018
Ng00768	0.0
Ng00769	0.0
Ng00770	22.4374587662497
Ng00771	66.12754174226923
Ng00772	102.60323529043916
Ng00773	44.52666429222502
Ng00774	17.851484660473407
Ng00775	8.083627778167056
Ng00776	150.25281688877075
Ng00777	50.29820666030879
Ng00778	60.53930353477816
Ng00779	22.30838922923132
Ng00780	22.782444324232046
Ng00781	35.08647660744698
Ng00782	94.80215641014236
Ng00783	13.93050345719057
Ng00784	1268.678664596767
Ng00785	67.08491733745552
Ng00786	80.505623232765
Ng00787	29.60421463753339
Ng00788	182.5272844047919
Ng00789	3.8048460158575805
Ng00790	31.66856983448016
Ng00791	0.0
Ng00792	20.399914720333175
Ng00793	18.41522012885935
Ng00794	52.25857724914902
Ng00795	12.204738193686302
Ng00796	401.027981271388
Ng00797	10.65751726951202
Ng00798	42.32196517159884
Ng00799	16.16390119209323
Ng00800	69.49906307854185
Ng00801	477.3931346821285
Ng00802	77.3543219881448
Ng00803	49.58104240107218
Ng00804	80.08210222794814
Ng00805	37.3413915565117
Ng00806	69.55500749239319
Ng00807	38.985738505187406
Ng00808	55.80281622598116
Ng00809	19.62106354013389
Ng00810	20.716717780033893
Ng00811	14.84821980262578
Ng00812	55.836650842545886
Ng00813	19.290027741515125
Ng00814	207.28859271151123
Ng00815	20.129343885932087
Ng00816	65.58274716667441
Ng00817	117.26305326169634
Ng00818	129.1479173414321
Ng00819	98.84160792930079
Ng00820	556.3568132052002
Ng00821	110.20883642321621
Ng00822	13.71142572685757
Ng00823	56.8080875476992
Ng00824	138.1945951994446
Ng00825	38.60032296488729
Ng00826	64.03281980859074
Ng00827	84.18260086502386
Ng00828	83.58553685292176
Ng00829	0.0
Ng00830	4.918272080356984
Ng00831	17.461083369304035
Ng00832	0.0
Ng00833	160.42664884529998
Ng00834	12.70996190419909
Ng00835	17.365016359825237
Ng00836	18.445225556131916
Ng00837	135.2725915689814
Ng00838	36.84410632443435
Ng00839	55.85033925648089
Ng00840	29.563605289608105
Ng00841	7.937361895570548
Ng00842	23.504445138041618
Ng00843	224.66760149580134
Ng00844	33.35348194218554
Ng00845	94.80397306543432
Ng00846	20.082391216104522
Ng00847	13.188607468853737
Ng00848	0.0
Ng00849	370.9915480757558
Ng00850	25.707041454573076
Ng00851	9.840443959434618
Ng00852	0.0
Ng00853	0.0
Ng00854	0.0
Ng00855	335.62438321660414
Ng00856	395.6270727948074
Ng00857	26.314857455585233
Ng00858	41.36294309734219
Ng00859	4.57485309213479
Ng00860	178.8478807600837
Ng00861	26.003234143611202
Ng00862	98.76513009955535
Ng00863	37.09596748391899
Ng00864	93.82690790947235
Ng00865	63.89693752142645
Ng00866	19.04429542109453
Ng00867	0.0
Ng00868	0.0
Ng00869	18.567740897245145
Ng00870	0.0
Ng00871	58.86369315119448
Ng00872	0.3036329706413681
Ng00873	22.835855426168898
Ng00874	172.34928917692707
Ng00875	27.19456926005974
Ng00876	0.37238005833375337
Ng00877	5.039916368907687
Ng00878	12.709662828679257
Ng00879	322.1861281331556
Ng00880	3.8163812608238254
Ng00881	8.50395577333067
Ng00882	7.253454298654904
Ng00883	86.6661147545917
Ng00884	0.0
Ng00885	44.46217896505015
Ng00886	25.745192245303713
Ng00887	12.604595587969397
Ng00888	46.7452939316992
Ng00889	13.741205429025738
Ng00890	102.11790891823317
Ng00891	5.382584479551525
Ng00892	198.70272219496522
Ng00893	289.0530896668082
Ng00894	0.0
Ng00895	143.4587798359923
Ng00896	4.787625215862224
Ng00897	71.56601431120028
Ng00898	12.69941696828085
Ng00899	1431.7840844757661
Ng00900	58.42800182416519
Ng00901	21.995499539895736
Ng00902	54.61234115782414
Ng00903	57.945847730480615
Ng00904	81.10562490640432
Ng00905	143.0870374147447
Ng00906	16.38871403010991
Ng00907	400.39033535672974
Ng00908	205.60937131341598
Ng00909	59.66740934696653
Ng00910	20.2798204486787
Ng00911	56.71440920278369
Ng00912	11.064201430189245
Ng00913	249.84162959251665
Ng00914	47.5070326439685
Ng00915	0.0
Ng00916	69.41006943654543
Ng00917	918.3989204596419
Ng00918	391.2212880594466
Ng00919	0.37857051966155225
Ng00920	0.0
Ng00921	1.2287828553254598
Ng00923	92.13682226698482
Ng00924	74.37975015507256
Ng00925	199.73695887522527
Ng00926	116.64164991225677
Ng00927	68.13800667839706
Ng00928	12.829528484051718
Ng00929	22.41738381983154
Ng00930	105.05615494031044
Ng00931	79.71752836251376
Ng00932	115.70502209478697
Ng00933	38.03843174042898
Ng00934	31.290530661190356
Ng00935	359.1978042687384
Ng00936	68.21913855713258
Ng00937	49.10478042441436
Ng00938	0.0
Ng00939	249.16880653257266
Ng00940	127.78760023027232
Ng00941	82.38198280738254
Ng00942	1517.4641617361297
Ng00943	32.71023059950411
Ng00944	326.2991128271838
Ng00945	0.6470866587438993
Ng00946	84.74216575646713
Ng00947	14.003263431722143
Ng00948	44.70355302695804
Ng00949	9.298422655542605
Ng00950	63.009255690727265
Ng00951	11.742651445234271
Ng00952	12.466560604938302
Ng00953	44.72318663896482
Ng00954	248.3120597351824
Ng00955	21.198079616999216
Ng00956	25.42309990788176
Ng00957	88.2077280717094
Ng00958	4.138223551483161
Ng00959	18.65873577650988
Ng00960	93.12725528112956
Ng00961	17.1415836601375
Ng00962	91.69338529554855
Ng00963	148.17938449588905
Ng00964	80.34659346070083
Ng00965	52.553879587090975
Ng00966	12.316905025280066
Ng00967	0.0
Ng00968	65.36518528326128
Ng00969	37.996686699887086
Ng00970	144.9907205082344
Ng00971	16.312303903406978
Ng00972	8.970974132585877
Ng00973	4.556770668845719
Ng00974	14.073452246816155
Ng00975	62.6043243414505
Ng00976	23.411496269477933
Ng00977	33.52241951603045
Ng00978	149.73585283333827
Ng00979	143.0194478836088
Ng00980	24.83800321062892
Ng00981	177.25844501680461
Ng00982	85.62801300851433
Ng00983	0.0
Ng00984	63.4526532342861
Ng00985	55.406053083090015
Ng00986	15.810328010159482
Ng00987	73.31221598560087
Ng00988	53.68937360065712
Ng00989	107.10942973446457
Ng00990	8.634562602613906
Ng00991	34.93815185210937
Ng00992	11.578679831147946
Ng00993	60.560219897785196
Ng00994	26.25817314530331
Ng00995	0.0
Ng00996	41.33858813058249
Ng00997	184.41837984657596
Ng00998	230.82706485497047
Ng00999	15.18545345651253
Ng01000	34.47880419632403
Ng01001	58.59441593443646
Ng01002	888.9034526335486
Ng01003	0.0
Ng01004	0.0
Ng01005	22.033471917176527
Ng01006	66.36798982080423
Ng01007	12.087207252326232
Ng01008	7.430077399224066
Ng01009	7.860334852818375
Ng01010	36.244569425622934
Ng01011	8.039372972663497
Ng01012	42.77072998737559
Ng01013	261.6953660097976
Ng01014	1808.5046242798853
